No,GH Project,Link SO,Snippet ID,Dataset Status,Before Dataset Path,After Dataset Path,Stack Overflow Java File Path,Stack Overflow Method Name,Stack Overflow Start Line,Stack Overflow End Line,Final Manual Validation,Recommendation Type
431,haulmont,https://stackoverflow.com/questions/36494384,so_36494384_block_1,ELIGIBLE,dataset/before/so_36494384_block_1.java,dataset/after/so_36494384_block_1.java,36494384/36494384_1_174279059.java,method,1,14,Agree No,""
116,hidroh,https://stackoverflow.com/questions/41800354,so_41800354_block_2,ELIGIBLE,dataset/before/so_41800354_block_2.java,dataset/after/so_41800354_block_2.java,41800354/41800354_2_recent.java,method,1,82,Agress Yes,Improving Code
724,hiwepy,https://stackoverflow.com/questions/60123437,so_60123437_block_2,ELIGIBLE,dataset/before/so_60123437_block_2.java,dataset/after/so_60123437_block_2.java,60123437/60123437_2_recent.java,method,1,12,Agress Yes,Improving Code
511,hmkcode,https://stackoverflow.com/questions/28039909,so_28039909_block_2,ELIGIBLE,dataset/before/so_28039909_block_2.java,dataset/after/so_28039909_block_2.java,28039909/28039909_2_recent.java,method,1,13,Agree No,""
535,huanghongxun,https://stackoverflow.com/questions/4429257,so_4429257_block_2,ELIGIBLE,dataset/before/so_4429257_block_2.java,dataset/after/so_4429257_block_2.java,4429257/4429257_2_9347476.java,newBundle,2,32,Agress Yes,Bug Fixing
604,huawei-hadoop,https://stackoverflow.com/questions/59239733,so_59239733_block_4,ELIGIBLE,dataset/before/so_59239733_block_4.java,dataset/after/so_59239733_block_4.java,59239733/59239733_4_210806800.java,method,1,16,Agress Yes,Improving Code
88,hudson,https://stackoverflow.com/questions/50738131,so_50738131_block_2,ELIGIBLE,dataset/before/so_50738131_block_2.java,dataset/after/so_50738131_block_2.java,50738131/50738131_2_recent.java,run,3,30,Agress Yes,Improving Code
243,hugegraph,https://stackoverflow.com/questions/58370217,so_58370217_block_2,ELIGIBLE,dataset/before/so_58370217_block_2.java,dataset/after/so_58370217_block_2.java,58370217/58370217_2_recent.java,method,1,45,Agress Yes,Improving Code
356,ibmruntimes,https://stackoverflow.com/questions/13462440,so_13462440_block_6,ELIGIBLE,dataset/before/so_13462440_block_6.java,dataset/after/so_13462440_block_6.java,13462440/13462440_6_32050882.java,init,30,44,Agress Yes,Improving Code
357,ibmruntimes,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
358,ibmruntimes,https://stackoverflow.com/questions/29866762,so_29866762_block_2,ELIGIBLE,dataset/before/so_29866762_block_2.java,dataset/after/so_29866762_block_2.java,29866762/29866762_2_89013107.java,method,1,40,Agree No,""
359,ibmruntimes,https://stackoverflow.com/questions/29866762,so_29866762_block_2,ELIGIBLE,dataset/before/so_29866762_block_2.java,dataset/after/so_29866762_block_2.java,29866762/29866762_2_89013107.java,method,1,40,Agress Yes,Improving Code
360,ibmruntimes,https://stackoverflow.com/questions/46830988,so_46830988_block_4,ELIGIBLE,dataset/before/so_46830988_block_4.java,dataset/after/so_46830988_block_4.java,46830988/46830988_4_158689916.java,method,1,19,Agree No,""
361,ibmruntimes,https://stackoverflow.com/questions/16799135,so_16799135_block_10,ELIGIBLE,dataset/before/so_16799135_block_10.java,dataset/after/so_16799135_block_10.java,16799135/16799135_10_41317480.java,method,1,23,Agress Yes,Improving Code
362,ibmruntimes,https://stackoverflow.com/questions/29330741,so_29330741_block_6,ELIGIBLE,dataset/before/so_29330741_block_6.java,dataset/after/so_29330741_block_6.java,29330741/29330741_6_86929181.java,method,1,13,Agress Yes,Improving Code
363,ibmruntimes,https://stackoverflow.com/questions/29330741,so_29330741_block_6,ELIGIBLE,dataset/before/so_29330741_block_6.java,dataset/after/so_29330741_block_6.java,29330741/29330741_6_86929181.java,method,1,13,Agree No,""
364,ibmruntimes,https://stackoverflow.com/questions/45774144,so_45774144_block_4,ELIGIBLE,dataset/before/so_45774144_block_4.java,dataset/after/so_45774144_block_4.java,45774144/45774144_4_recent.java,method,1,21,Agree No,""
365,ibmruntimes,https://stackoverflow.com/questions/54119640,so_54119640_block_4,ELIGIBLE,dataset/before/so_54119640_block_4.java,dataset/after/so_54119640_block_4.java,54119640/54119640_4_189259651.java,mouseClicked,10,26,Agress Yes,Improving Code
366,ibmruntimes,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
367,ibmruntimes,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
368,ibmruntimes,https://stackoverflow.com/questions/64938483,so_64938483_block_2,ELIGIBLE,dataset/before/so_64938483_block_2.java,dataset/after/so_64938483_block_2.java,64938483/64938483_2_recent.java,method,1,68,Agress Yes,Improving Code
369,ibmruntimes,https://stackoverflow.com/questions/6702420,so_6702420_block_2,ELIGIBLE,dataset/before/so_6702420_block_2.java,dataset/after/so_6702420_block_2.java,6702420/6702420_2_89518975.java,main,9,18,Agree No,""
370,ibmruntimes,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
371,ibmruntimes,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
372,ibmruntimes,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
373,ibmruntimes,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
374,ibmruntimes,https://stackoverflow.com/questions/58617321,so_58617321_block_2,ELIGIBLE,dataset/before/so_58617321_block_2.java,dataset/after/so_58617321_block_2.java,58617321/58617321_2_recent.java,method,1,17,Agress Yes,Improving Code
375,ibmruntimes,https://stackoverflow.com/questions/45774144,so_45774144_block_4,ELIGIBLE,dataset/before/so_45774144_block_4.java,dataset/after/so_45774144_block_4.java,45774144/45774144_4_recent.java,method,1,21,Agree No,""
376,ibmruntimes,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
377,ibmruntimes,https://stackoverflow.com/questions/29866762,so_29866762_block_2,ELIGIBLE,dataset/before/so_29866762_block_2.java,dataset/after/so_29866762_block_2.java,29866762/29866762_2_89013107.java,method,1,40,Agree No,""
378,ibmruntimes,https://stackoverflow.com/questions/29866762,so_29866762_block_2,ELIGIBLE,dataset/before/so_29866762_block_2.java,dataset/after/so_29866762_block_2.java,29866762/29866762_2_89013107.java,method,1,40,Agress Yes,Improving Code
379,ibmruntimes,https://stackoverflow.com/questions/46830988,so_46830988_block_4,ELIGIBLE,dataset/before/so_46830988_block_4.java,dataset/after/so_46830988_block_4.java,46830988/46830988_4_158689916.java,method,1,19,Agree No,""
380,ibmruntimes,https://stackoverflow.com/questions/62919983,so_62919983_block_2,ELIGIBLE,dataset/before/so_62919983_block_2.java,dataset/after/so_62919983_block_2.java,62919983/62919983_2_recent.java,method,1,17,Agree No,""
381,ibmruntimes,https://stackoverflow.com/questions/16799135,so_16799135_block_10,ELIGIBLE,dataset/before/so_16799135_block_10.java,dataset/after/so_16799135_block_10.java,16799135/16799135_10_41317480.java,method,1,23,Agree No,""
382,ibmruntimes,https://stackoverflow.com/questions/29330741,so_29330741_block_6,ELIGIBLE,dataset/before/so_29330741_block_6.java,dataset/after/so_29330741_block_6.java,29330741/29330741_6_86929181.java,method,1,13,Agress Yes,Improving Code
383,ibmruntimes,https://stackoverflow.com/questions/29330741,so_29330741_block_6,ELIGIBLE,dataset/before/so_29330741_block_6.java,dataset/after/so_29330741_block_6.java,29330741/29330741_6_86929181.java,method,1,13,Agree No,""
384,ibmruntimes,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
385,ibmruntimes,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
386,ibmruntimes,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
387,ibmruntimes,https://stackoverflow.com/questions/64938483,so_64938483_block_2,ELIGIBLE,dataset/before/so_64938483_block_2.java,dataset/after/so_64938483_block_2.java,64938483/64938483_2_recent.java,method,1,68,Agress Yes,Improving Code
388,ibmruntimes,https://stackoverflow.com/questions/6702420,so_6702420_block_2,ELIGIBLE,dataset/before/so_6702420_block_2.java,dataset/after/so_6702420_block_2.java,6702420/6702420_2_89518975.java,main,9,18,Agree No,""
389,ibmruntimes,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
390,ibmruntimes,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
391,ibmruntimes,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
392,ibmruntimes,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
393,ibmruntimes,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
394,ibmruntimes,https://stackoverflow.com/questions/1520212,so_1520212_block_2,ELIGIBLE,dataset/before/so_1520212_block_2.java,dataset/after/so_1520212_block_2.java,1520212/1520212_2_recent.java,shuffleArray,19,31,Agree No,""
395,ibmruntimes,https://stackoverflow.com/questions/58617321,so_58617321_block_2,ELIGIBLE,dataset/before/so_58617321_block_2.java,dataset/after/so_58617321_block_2.java,58617321/58617321_2_recent.java,method,1,17,Agress Yes,Improving Code
512,icecooly,https://stackoverflow.com/questions/41251473,so_41251473_block_6,ELIGIBLE,dataset/before/so_41251473_block_6.java,dataset/after/so_41251473_block_6.java,41251473/41251473_6_recent.java,method,1,20,Agree No,""
467,icyphy,https://stackoverflow.com/questions/25890405,so_25890405_block_4,ELIGIBLE,dataset/before/so_25890405_block_4.java,dataset/after/so_25890405_block_4.java,25890405/25890405_4_73691184.java,method,1,18,Agree No,""
468,icyphy,https://stackoverflow.com/questions/60816572,so_60816572_block_6,ELIGIBLE,dataset/before/so_60816572_block_6.java,dataset/after/so_60816572_block_6.java,60816572/60816572_6_recent.java,method,1,29,Agress Yes,Improving Code
278,iiitv,https://stackoverflow.com/questions/31386664,so_31386664_block_4,ELIGIBLE,dataset/before/so_31386664_block_4.java,dataset/after/so_31386664_block_4.java,31386664/31386664_4_95005617.java,method,1,22,Agree No,""
198,iipc,https://stackoverflow.com/questions/4429257,so_4429257_block_2,ELIGIBLE,dataset/before/so_4429257_block_2.java,dataset/after/so_4429257_block_2.java,4429257/4429257_2_9347476.java,newBundle,2,32,Agress Yes,Improving Code
401,ilmila,https://stackoverflow.com/questions/18531276,so_18531276_block_2,ELIGIBLE,dataset/before/so_18531276_block_2.java,dataset/after/so_18531276_block_2.java,18531276/18531276_2_recent.java,method,1,59,Agree No,""
613,intuit,https://stackoverflow.com/questions/49348068,so_49348068_block_2,ELIGIBLE,dataset/before/so_49348068_block_2.java,dataset/after/so_49348068_block_2.java,49348068/49348068_2_recent.java,method,1,18,Agree No,""
683,iotoasis,https://stackoverflow.com/questions/25985720,so_25985720_block_14,ELIGIBLE,dataset/before/so_25985720_block_14.java,dataset/after/so_25985720_block_14.java,25985720/25985720_14_recent.java,method,1,21,Agree No,""
684,iotoasis,https://stackoverflow.com/questions/10195366,so_10195366_block_2,ELIGIBLE,dataset/before/so_10195366_block_2.java,dataset/after/so_10195366_block_2.java,10195366/10195366_2_recent.java,method,1,21,Agree No,""
112,iqss,https://stackoverflow.com/questions/56259221,so_56259221_block_5,ELIGIBLE,dataset/before/so_56259221_block_5.java,dataset/after/so_56259221_block_5.java,56259221/56259221_5_recent.java,method,1,13,Agress Yes,Improving Code
222,jaamsim,https://stackoverflow.com/questions/22968559,so_22968559_block_2,ELIGIBLE,dataset/before/so_22968559_block_2.java,dataset/after/so_22968559_block_2.java,22968559/22968559_2_recent.java,method,1,16,Agress Yes,Improving Code
751,jackkolokasis,https://stackoverflow.com/questions/13462440,so_13462440_block_6,ELIGIBLE,dataset/before/so_13462440_block_6.java,dataset/after/so_13462440_block_6.java,13462440/13462440_6_32050882.java,init,30,44,Agress Yes,Improving Code
752,jackkolokasis,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
753,jackkolokasis,https://stackoverflow.com/questions/29866762,so_29866762_block_2,ELIGIBLE,dataset/before/so_29866762_block_2.java,dataset/after/so_29866762_block_2.java,29866762/29866762_2_89013107.java,method,1,40,Agree No,""
754,jackkolokasis,https://stackoverflow.com/questions/29866762,so_29866762_block_2,ELIGIBLE,dataset/before/so_29866762_block_2.java,dataset/after/so_29866762_block_2.java,29866762/29866762_2_89013107.java,method,1,40,Agree No,""
755,jackkolokasis,https://stackoverflow.com/questions/46830988,so_46830988_block_4,ELIGIBLE,dataset/before/so_46830988_block_4.java,dataset/after/so_46830988_block_4.java,46830988/46830988_4_158689916.java,method,1,19,Agree No,""
756,jackkolokasis,https://stackoverflow.com/questions/16799135,so_16799135_block_10,ELIGIBLE,dataset/before/so_16799135_block_10.java,dataset/after/so_16799135_block_10.java,16799135/16799135_10_41317480.java,method,1,23,Agree No,""
757,jackkolokasis,https://stackoverflow.com/questions/29330741,so_29330741_block_6,ELIGIBLE,dataset/before/so_29330741_block_6.java,dataset/after/so_29330741_block_6.java,29330741/29330741_6_86929181.java,method,1,13,Agress Yes,Improving Code
758,jackkolokasis,https://stackoverflow.com/questions/29330741,so_29330741_block_6,ELIGIBLE,dataset/before/so_29330741_block_6.java,dataset/after/so_29330741_block_6.java,29330741/29330741_6_86929181.java,method,1,13,Agree No,""
759,jackkolokasis,https://stackoverflow.com/questions/45774144,so_45774144_block_4,ELIGIBLE,dataset/before/so_45774144_block_4.java,dataset/after/so_45774144_block_4.java,45774144/45774144_4_recent.java,method,1,21,Agree No,""
760,jackkolokasis,https://stackoverflow.com/questions/54119640,so_54119640_block_4,ELIGIBLE,dataset/before/so_54119640_block_4.java,dataset/after/so_54119640_block_4.java,54119640/54119640_4_189259651.java,mouseClicked,10,26,Agree No,""
761,jackkolokasis,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
762,jackkolokasis,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
763,jackkolokasis,https://stackoverflow.com/questions/64938483,so_64938483_block_2,ELIGIBLE,dataset/before/so_64938483_block_2.java,dataset/after/so_64938483_block_2.java,64938483/64938483_2_recent.java,method,1,68,Agress Yes,Improving Code
764,jackkolokasis,https://stackoverflow.com/questions/6702420,so_6702420_block_2,ELIGIBLE,dataset/before/so_6702420_block_2.java,dataset/after/so_6702420_block_2.java,6702420/6702420_2_89518975.java,main,9,18,Agree No,""
